sample,cell_barcode,clone_id
RA19_02-42_3,cell_2387,2
RA19_02-42_3,cell_2407,2
RA19_02-42_3,cell_2416,2
RA19_02-42_3,cell_242,2
RA19_02-42_3,cell_2423,2
RA19_02-42_3,cell_2445,2
RA19_02-42_3,cell_2448,2
RA19_02-42_3,cell_246,2
RA19_02-42_3,cell_2485,2
RA19_02-42_3,cell_2499,2
RA19_02-42_3,cell_2500,2
RA19_02-42_3,cell_2507,2
RA19_02-42_3,cell_2510,2
RA19_02-42_3,cell_2513,2
RA19_02-42_3,cell_2528,2
RA19_02-42_3,cell_253,2
RA19_02-42_3,cell_2535,2
RA19_02-42_3,cell_2537,2
RA19_02-42_3,cell_254,2
RA19_02-42_3,cell_2547,2
RA19_02-42_3,cell_2559,2
RA19_02-42_3,cell_2599,2
RA19_02-42_3,cell_2602,2
RA19_02-42_3,cell_2606,2
RA19_02-42_3,cell_2620,2
RA19_02-42_3,cell_2637,2
RA19_02-42_3,cell_265,2
RA19_02-42_3,cell_2660,2
RA19_02-42_3,cell_267,2
RA19_02-42_3,cell_275,2
RA19_02-42_3,cell_285,2
RA19_02-42_3,cell_313,2
RA19_02-42_3,cell_319,2
RA19_02-42_3,cell_32,2
RA19_02-42_3,cell_321,2
RA19_02-42_3,cell_322,2
RA19_02-42_3,cell_330,2
RA19_02-42_3,cell_340,2
RA19_02-42_3,cell_35,2
RA19_02-42_3,cell_37,2
RA19_02-42_3,cell_376,2
RA19_02-42_3,cell_377,2
RA19_02-42_3,cell_378,2
RA19_02-42_3,cell_382,2
RA19_02-42_3,cell_40,2
RA19_02-42_3,cell_401,2
RA19_02-42_3,cell_404,2
RA19_02-42_3,cell_423,2
RA19_02-42_3,cell_424,2
RA19_02-42_3,cell_459,2
RA19_02-42_3,cell_467,2
RA19_02-42_3,cell_475,2
RA19_02-42_3,cell_488,2
RA19_02-42_3,cell_497,2
RA19_02-42_3,cell_498,2
RA19_02-42_3,cell_509,2
RA19_02-42_3,cell_519,2
