sample_name,cell_barcode,final_clone_id
BPA-3-RSX,cell_1712,3
BPA-3-RSX,cell_1370,3
BPA-3-RSX,cell_2143,3
BPA-3-RSX,cell_1690,3
BPA-3-RSX,cell_620,3
BPA-3-RSX,cell_505,3
BPA-3-RSX,cell_719,3
BPA-3-RSX,cell_1578,3
BPA-3-RSX,cell_1095,3
BPA-3-RSX,cell_251,3
BPA-3-RSX,cell_2365,3
BPA-3-RSX,cell_1878,3
BPA-3-RSX,cell_1981,3
BPA-3-RSX,cell_818,3
BPA-3-RSX,cell_668,3
BPA-3-RSX,cell_1131,3
BPA-3-RSX,cell_11,3
BPA-3-RSX,cell_996,3
BPA-3-RSX,cell_1009,3
BPA-3-RSX,cell_2223,3
BPA-3-RSX,cell_1672,3
BPA-3-RSX,cell_227,3
BPA-3-RSX,cell_1118,3
BPA-3-RSX,cell_2287,3
BPA-3-RSX,cell_1893,3
BPA-3-RSX,cell_535,3
BPA-3-RSX,cell_213,3
BPA-3-RSX,cell_558,3
BPA-3-RSX,cell_490,3
BPA-3-RSX,cell_1032,3
BPA-3-RSX,cell_554,3
BPA-3-RSX,cell_207,3
BPA-3-RSX,cell_2375,3
BPA-3-RSX,cell_724,3
BPA-3-RSX,cell_2022,3
BPA-3-RSX,cell_804,3
BPA-3-RSX,cell_2455,3
BPA-3-RSX,cell_2436,3
BPA-3-RSX,cell_857,3
BPA-3-RSX,cell_798,3
BPA-3-RSX,cell_339,3
BPA-3-RSX,cell_931,3
BPA-3-RSX,cell_862,3
BPA-3-RSX,cell_583,3
BPA-3-RSX,cell_1105,3
BPA-3-RSX,cell_788,3
BPA-3-RSX,cell_1156,3
BPA-3-RSX,cell_518,3
BPA-3-RSX,cell_1036,3
BPA-3-RSX,cell_581,3
BPA-3-RSX,cell_1589,3
BPA-3-RSX,cell_85,3
BPA-3-RSX,cell_1570,3
BPA-3-RSX,cell_1698,3
BPA-3-RSX,cell_2238,3
BPA-3-RSX,cell_1218,3
BPA-3-RSX,cell_908,3
BPA-3-RSX,cell_2065,3
BPA-3-RSX,cell_2642,3
