sample_name,cell_barcode,final_clone_id
BPA-3-RSX,cell_100,2
BPA-3-RSX,cell_1001,2
BPA-3-RSX,cell_1002,2
BPA-3-RSX,cell_1004,2
BPA-3-RSX,cell_1008,2
BPA-3-RSX,cell_1010,2
BPA-3-RSX,cell_1012,2
BPA-3-RSX,cell_1013,2
BPA-3-RSX,cell_1016,2
BPA-3-RSX,cell_1019,2
BPA-3-RSX,cell_1021,2
BPA-3-RSX,cell_1027,2
BPA-3-RSX,cell_1028,2
BPA-3-RSX,cell_1029,2
BPA-3-RSX,cell_1032,2
BPA-3-RSX,cell_1034,2
BPA-3-RSX,cell_1036,2
BPA-3-RSX,cell_1038,2
BPA-3-RSX,cell_104,2
BPA-3-RSX,cell_1041,2
BPA-3-RSX,cell_1042,2
BPA-3-RSX,cell_1050,2
BPA-3-RSX,cell_1051,2
BPA-3-RSX,cell_1053,2
BPA-3-RSX,cell_1054,2
BPA-3-RSX,cell_1057,2
BPA-3-RSX,cell_106,2
BPA-3-RSX,cell_1062,2
BPA-3-RSX,cell_1068,2
BPA-3-RSX,cell_1071,2
BPA-3-RSX,cell_1073,2
BPA-3-RSX,cell_1074,2
BPA-3-RSX,cell_1075,2
BPA-3-RSX,cell_1076,2
BPA-3-RSX,cell_1079,2
BPA-3-RSX,cell_1080,2
BPA-3-RSX,cell_1081,2
BPA-3-RSX,cell_1083,2
BPA-3-RSX,cell_1085,2
BPA-3-RSX,cell_1086,2
BPA-3-RSX,cell_1087,2
BPA-3-RSX,cell_1088,2
BPA-3-RSX,cell_1093,2
BPA-3-RSX,cell_1094,2
BPA-3-RSX,cell_1095,2
BPA-3-RSX,cell_1097,2
BPA-3-RSX,cell_11,2
BPA-3-RSX,cell_1100,2
BPA-3-RSX,cell_1104,2
BPA-3-RSX,cell_1105,2
BPA-3-RSX,cell_1107,2
BPA-3-RSX,cell_111,2
BPA-3-RSX,cell_1111,2
BPA-3-RSX,cell_1113,2
BPA-3-RSX,cell_1114,2
BPA-3-RSX,cell_1116,2
BPA-3-RSX,cell_1117,2
BPA-3-RSX,cell_1119,2
BPA-3-RSX,cell_112,2
BPA-3-RSX,cell_1122,2
BPA-3-RSX,cell_1127,2
BPA-3-RSX,cell_1132,2
BPA-3-RSX,cell_1133,2
BPA-3-RSX,cell_1136,2
BPA-3-RSX,cell_1139,2
BPA-3-RSX,cell_1141,2
BPA-3-RSX,cell_1142,2
BPA-3-RSX,cell_1149,2
BPA-3-RSX,cell_1160,2
BPA-3-RSX,cell_1161,2
BPA-3-RSX,cell_1163,2
BPA-3-RSX,cell_1164,2
BPA-3-RSX,cell_1165,2
BPA-3-RSX,cell_1166,2
BPA-3-RSX,cell_1168,2
BPA-3-RSX,cell_117,2
BPA-3-RSX,cell_1173,2
BPA-3-RSX,cell_1176,2
BPA-3-RSX,cell_1180,2
BPA-3-RSX,cell_1181,2
BPA-3-RSX,cell_1183,2
BPA-3-RSX,cell_1186,2
BPA-3-RSX,cell_1187,2
BPA-3-RSX,cell_1192,2
BPA-3-RSX,cell_1193,2
BPA-3-RSX,cell_1194,2
BPA-3-RSX,cell_1198,2
BPA-3-RSX,cell_12,2
BPA-3-RSX,cell_120,2
BPA-3-RSX,cell_1201,2
BPA-3-RSX,cell_1203,2
BPA-3-RSX,cell_1204,2
BPA-3-RSX,cell_1206,2
BPA-3-RSX,cell_1208,2
BPA-3-RSX,cell_1212,2
BPA-3-RSX,cell_1213,2
BPA-3-RSX,cell_1214,2
BPA-3-RSX,cell_1215,2
BPA-3-RSX,cell_1217,2
BPA-3-RSX,cell_1218,2
BPA-3-RSX,cell_1219,2
BPA-3-RSX,cell_122,2
BPA-3-RSX,cell_1227,2
BPA-3-RSX,cell_1231,2
BPA-3-RSX,cell_1236,2
BPA-3-RSX,cell_1237,2
BPA-3-RSX,cell_1238,2
BPA-3-RSX,cell_1241,2
BPA-3-RSX,cell_1244,2
BPA-3-RSX,cell_1248,2
BPA-3-RSX,cell_1250,2
BPA-3-RSX,cell_1251,2
BPA-3-RSX,cell_1252,2
BPA-3-RSX,cell_126,2
BPA-3-RSX,cell_1262,2
BPA-3-RSX,cell_1264,2
BPA-3-RSX,cell_1265,2
BPA-3-RSX,cell_1267,2
BPA-3-RSX,cell_1268,2
BPA-3-RSX,cell_1269,2
BPA-3-RSX,cell_1271,2
BPA-3-RSX,cell_1275,2
BPA-3-RSX,cell_1280,2
BPA-3-RSX,cell_1281,2
BPA-3-RSX,cell_1282,2
BPA-3-RSX,cell_1284,2
BPA-3-RSX,cell_1286,2
BPA-3-RSX,cell_1287,2
BPA-3-RSX,cell_1288,2
BPA-3-RSX,cell_1291,2
BPA-3-RSX,cell_1293,2
BPA-3-RSX,cell_1294,2
BPA-3-RSX,cell_1296,2
BPA-3-RSX,cell_1297,2
BPA-3-RSX,cell_1298,2
BPA-3-RSX,cell_130,2
BPA-3-RSX,cell_1300,2
BPA-3-RSX,cell_1301,2
BPA-3-RSX,cell_1303,2
BPA-3-RSX,cell_1307,2
BPA-3-RSX,cell_131,2
BPA-3-RSX,cell_1312,2
BPA-3-RSX,cell_1316,2
BPA-3-RSX,cell_1317,2
BPA-3-RSX,cell_1319,2
BPA-3-RSX,cell_1321,2
BPA-3-RSX,cell_1322,2
BPA-3-RSX,cell_1323,2
BPA-3-RSX,cell_1324,2
BPA-3-RSX,cell_1327,2
BPA-3-RSX,cell_1330,2
BPA-3-RSX,cell_1331,2
BPA-3-RSX,cell_1335,2
BPA-3-RSX,cell_134,2
BPA-3-RSX,cell_1341,2
BPA-3-RSX,cell_1343,2
BPA-3-RSX,cell_1351,2
BPA-3-RSX,cell_1353,2
BPA-3-RSX,cell_1355,2
BPA-3-RSX,cell_136,2
BPA-3-RSX,cell_1363,2
BPA-3-RSX,cell_1369,2
BPA-3-RSX,cell_137,2
BPA-3-RSX,cell_1374,2
BPA-3-RSX,cell_1378,2
BPA-3-RSX,cell_1380,2
BPA-3-RSX,cell_1384,2
BPA-3-RSX,cell_1385,2
BPA-3-RSX,cell_1386,2
BPA-3-RSX,cell_1389,2
BPA-3-RSX,cell_1390,2
BPA-3-RSX,cell_1394,2
BPA-3-RSX,cell_1397,2
BPA-3-RSX,cell_1400,2
BPA-3-RSX,cell_1404,2
BPA-3-RSX,cell_1406,2
BPA-3-RSX,cell_1407,2
BPA-3-RSX,cell_1408,2
BPA-3-RSX,cell_141,2
BPA-3-RSX,cell_1410,2
BPA-3-RSX,cell_1411,2
BPA-3-RSX,cell_1412,2
BPA-3-RSX,cell_1417,2
BPA-3-RSX,cell_1418,2
BPA-3-RSX,cell_1425,2
BPA-3-RSX,cell_1428,2
BPA-3-RSX,cell_1431,2
BPA-3-RSX,cell_1434,2
BPA-3-RSX,cell_1435,2
BPA-3-RSX,cell_1438,2
BPA-3-RSX,cell_1441,2
BPA-3-RSX,cell_1443,2
BPA-3-RSX,cell_1445,2
BPA-3-RSX,cell_1446,2
BPA-3-RSX,cell_1449,2
BPA-3-RSX,cell_1450,2
BPA-3-RSX,cell_1451,2
BPA-3-RSX,cell_1454,2
BPA-3-RSX,cell_1456,2
BPA-3-RSX,cell_1458,2
BPA-3-RSX,cell_1460,2
BPA-3-RSX,cell_1462,2
BPA-3-RSX,cell_1466,2
BPA-3-RSX,cell_147,2
BPA-3-RSX,cell_1471,2
BPA-3-RSX,cell_1472,2
BPA-3-RSX,cell_1474,2
BPA-3-RSX,cell_1476,2
BPA-3-RSX,cell_1482,2
BPA-3-RSX,cell_149,2
BPA-3-RSX,cell_1490,2
BPA-3-RSX,cell_1493,2
BPA-3-RSX,cell_1494,2
BPA-3-RSX,cell_1495,2
BPA-3-RSX,cell_1498,2
BPA-3-RSX,cell_15,2
BPA-3-RSX,cell_1501,2
BPA-3-RSX,cell_1503,2
BPA-3-RSX,cell_1508,2
BPA-3-RSX,cell_1510,2
BPA-3-RSX,cell_1513,2
BPA-3-RSX,cell_1514,2
BPA-3-RSX,cell_1515,2
BPA-3-RSX,cell_152,2
BPA-3-RSX,cell_1520,2
BPA-3-RSX,cell_1522,2
BPA-3-RSX,cell_1525,2
BPA-3-RSX,cell_1528,2
BPA-3-RSX,cell_153,2
BPA-3-RSX,cell_1532,2
BPA-3-RSX,cell_1533,2
BPA-3-RSX,cell_1537,2
BPA-3-RSX,cell_1539,2
BPA-3-RSX,cell_154,2
BPA-3-RSX,cell_1541,2
BPA-3-RSX,cell_1543,2
BPA-3-RSX,cell_1546,2
BPA-3-RSX,cell_155,2
BPA-3-RSX,cell_1553,2
BPA-3-RSX,cell_1556,2
BPA-3-RSX,cell_1560,2
BPA-3-RSX,cell_1564,2
BPA-3-RSX,cell_1568,2
BPA-3-RSX,cell_1569,2
BPA-3-RSX,cell_157,2
BPA-3-RSX,cell_1570,2
BPA-3-RSX,cell_1572,2
BPA-3-RSX,cell_1574,2
BPA-3-RSX,cell_1575,2
BPA-3-RSX,cell_1579,2
BPA-3-RSX,cell_1585,2
BPA-3-RSX,cell_1591,2
BPA-3-RSX,cell_1594,2
BPA-3-RSX,cell_1595,2
BPA-3-RSX,cell_1597,2
BPA-3-RSX,cell_160,2
BPA-3-RSX,cell_1601,2
BPA-3-RSX,cell_1602,2
BPA-3-RSX,cell_1604,2
BPA-3-RSX,cell_161,2
BPA-3-RSX,cell_1610,2
BPA-3-RSX,cell_1611,2
BPA-3-RSX,cell_1614,2
BPA-3-RSX,cell_1615,2
BPA-3-RSX,cell_1619,2
BPA-3-RSX,cell_162,2
BPA-3-RSX,cell_1620,2
BPA-3-RSX,cell_1621,2
BPA-3-RSX,cell_1627,2
BPA-3-RSX,cell_1629,2
BPA-3-RSX,cell_1631,2
BPA-3-RSX,cell_1633,2
BPA-3-RSX,cell_1634,2
BPA-3-RSX,cell_1637,2
BPA-3-RSX,cell_1638,2
BPA-3-RSX,cell_164,2
BPA-3-RSX,cell_1640,2
BPA-3-RSX,cell_1642,2
BPA-3-RSX,cell_1648,2
BPA-3-RSX,cell_1651,2
BPA-3-RSX,cell_1652,2
BPA-3-RSX,cell_1653,2
BPA-3-RSX,cell_1655,2
BPA-3-RSX,cell_1657,2
BPA-3-RSX,cell_1661,2
BPA-3-RSX,cell_1663,2
BPA-3-RSX,cell_1664,2
BPA-3-RSX,cell_1669,2
BPA-3-RSX,cell_167,2
BPA-3-RSX,cell_1670,2
BPA-3-RSX,cell_1671,2
BPA-3-RSX,cell_1674,2
BPA-3-RSX,cell_1676,2
BPA-3-RSX,cell_1677,2
BPA-3-RSX,cell_1679,2
BPA-3-RSX,cell_1684,2
BPA-3-RSX,cell_1688,2
BPA-3-RSX,cell_169,2
BPA-3-RSX,cell_1692,2
BPA-3-RSX,cell_1693,2
BPA-3-RSX,cell_1694,2
BPA-3-RSX,cell_1697,2
BPA-3-RSX,cell_1699,2
BPA-3-RSX,cell_170,2
BPA-3-RSX,cell_1704,2
BPA-3-RSX,cell_1706,2
BPA-3-RSX,cell_1707,2
BPA-3-RSX,cell_171,2
BPA-3-RSX,cell_1714,2
BPA-3-RSX,cell_1715,2
BPA-3-RSX,cell_1720,2
BPA-3-RSX,cell_1729,2
BPA-3-RSX,cell_1730,2
BPA-3-RSX,cell_1732,2
BPA-3-RSX,cell_1734,2
BPA-3-RSX,cell_1735,2
BPA-3-RSX,cell_1736,2
BPA-3-RSX,cell_1737,2
BPA-3-RSX,cell_1738,2
BPA-3-RSX,cell_1739,2
BPA-3-RSX,cell_1741,2
BPA-3-RSX,cell_1742,2
BPA-3-RSX,cell_1743,2
BPA-3-RSX,cell_1744,2
BPA-3-RSX,cell_175,2
BPA-3-RSX,cell_1750,2
BPA-3-RSX,cell_1751,2
BPA-3-RSX,cell_1752,2
BPA-3-RSX,cell_1753,2
BPA-3-RSX,cell_1756,2
BPA-3-RSX,cell_1757,2
BPA-3-RSX,cell_1759,2
