sample,cell_barcode,clone_id
TP11-IR-0T,cell_138,2
TP11-IR-0T,cell_14,2
TP11-IR-0T,cell_140,2
TP11-IR-0T,cell_141,2
TP11-IR-0T,cell_143,2
TP11-IR-0T,cell_144,2
TP11-IR-0T,cell_146,2
TP11-IR-0T,cell_148,2
TP11-IR-0T,cell_149,2
TP11-IR-0T,cell_15,2
TP11-IR-0T,cell_153,2
TP11-IR-0T,cell_155,2
TP11-IR-0T,cell_156,2
TP11-IR-0T,cell_159,2
TP11-IR-0T,cell_16,2
TP11-IR-0T,cell_161,2
TP11-IR-0T,cell_162,2
TP11-IR-0T,cell_164,2
TP11-IR-0T,cell_165,2
TP11-IR-0T,cell_168,2
TP11-IR-0T,cell_17,2
TP11-IR-0T,cell_170,2
TP11-IR-0T,cell_173,2
TP11-IR-0T,cell_174,2
TP11-IR-0T,cell_176,2
TP11-IR-0T,cell_179,2
TP11-IR-0T,cell_18,2
TP11-IR-0T,cell_181,2
TP11-IR-0T,cell_2,2
TP11-IR-0T,cell_20,2
TP11-IR-0T,cell_21,2
TP11-IR-0T,cell_27,2
TP11-IR-0T,cell_31,2
TP11-IR-0T,cell_32,2
TP11-IR-0T,cell_34,2
TP11-IR-0T,cell_38,2
TP11-IR-0T,cell_39,2
TP11-IR-0T,cell_44,2
TP11-IR-0T,cell_45,2
TP11-IR-0T,cell_46,2
TP11-IR-0T,cell_49,2
TP11-IR-0T,cell_5,2
TP11-IR-0T,cell_51,2
TP11-IR-0T,cell_54,2
TP11-IR-0T,cell_55,2
TP11-IR-0T,cell_56,2
TP11-IR-0T,cell_58,2
TP11-IR-0T,cell_59,2
TP11-IR-0T,cell_6,2
TP11-IR-0T,cell_62,2
TP11-IR-0T,cell_64,2
TP11-IR-0T,cell_65,2
TP11-IR-0T,cell_66,2
TP11-IR-0T,cell_68,2
TP11-IR-0T,cell_69,2
TP11-IR-0T,cell_73,2
TP11-IR-0T,cell_75,2
TP11-IR-0T,cell_77,2
TP11-IR-0T,cell_78,2
TP11-IR-0T,cell_79,2
TP11-IR-0T,cell_8,2
TP11-IR-0T,cell_80,2
TP11-IR-0T,cell_82,2
TP11-IR-0T,cell_89,2
TP11-IR-0T,cell_93,2
TP11-IR-0T,cell_95,2
TP11-IR-0T,cell_96,2
TP11-IR-0T,cell_98,2
TP11-IR-0T,cell_99,2
TP11-IR-2T,cell_138,2
TP11-IR-2T,cell_139,2
TP11-IR-2T,cell_140,2
TP11-IR-2T,cell_162,2
TP11-IR-2T,cell_190,2
TP11-IR-2T,cell_220,2
TP11-IR-2T,cell_239,2
TP11-IR-2T,cell_285,2
TP11-IR-2T,cell_286,2
TP11-IR-2T,cell_310,2
TP11-IR-2T,cell_345,2
TP11-IR-2T,cell_352,2
TP11-IR-2T,cell_371,2
TP11-IR-2T,cell_384,2
TP11-IR-2T,cell_433,2
TP11-IR-2T,cell_494,2
TP11-IR-2T,cell_513,2
TP11-IR-2T,cell_53,2
TP11-IR-2T,cell_532,2
TP11-IR-2T,cell_561,2
TP11-IR-2T,cell_57,2
TP11-IR-2T,cell_694,2
TP11-IR-2T,cell_711,2
TP11-IR-2T,cell_718,2
TP11-IR-2T,cell_727,2
TP11-IR-2T,cell_731,2
TP11-IR-2T,cell_734,2
TP11-IR-2T,cell_754,2
TP11-IR-2T,cell_765,2
TP11-IR-2T,cell_767,2
TP11-IR-2T,cell_769,2
TP11-IR-2T,cell_801,2
TP11-IR-2T,cell_833,2
TP11-IR-2T,cell_841,2
TP11-IR-2T,cell_843,2
TP11-IR-2T,cell_87,2
