sample_name,cell_barcode,final_clone_id
RA16_29-2_1,cell_1006,1
RA16_29-2_1,cell_1018,1
RA16_29-2_1,cell_1025,1
RA16_29-2_1,cell_1027,1
RA16_29-2_1,cell_1030,1
RA16_29-2_1,cell_1037,1
RA16_29-2_1,cell_1045,1
RA16_29-2_1,cell_1050,1
RA16_29-2_1,cell_1052,1
RA16_29-2_1,cell_1053,1
RA16_29-2_1,cell_1056,1
RA16_29-2_1,cell_1059,1
RA16_29-2_1,cell_1067,1
RA16_29-2_1,cell_1071,1
RA16_29-2_1,cell_1076,1
RA16_29-2_1,cell_1078,1
RA16_29-2_1,cell_1081,1
RA16_29-2_1,cell_1103,1
RA16_29-2_1,cell_1107,1
RA16_29-2_1,cell_1110,1
RA16_29-2_1,cell_1113,1
RA16_29-2_1,cell_1115,1
RA16_29-2_1,cell_1124,1
RA16_29-2_1,cell_1125,1
RA16_29-2_1,cell_1128,1
RA16_29-2_1,cell_1129,1
RA16_29-2_1,cell_113,1
RA16_29-2_1,cell_1133,1
RA16_29-2_1,cell_1134,1
RA16_29-2_1,cell_1137,1
RA16_29-2_1,cell_1141,1
RA16_29-2_1,cell_1151,1
RA16_29-2_1,cell_1159,1
RA16_29-2_1,cell_1162,1
RA16_29-2_1,cell_1166,1
RA16_29-2_1,cell_1168,1
RA16_29-2_1,cell_1171,1
RA16_29-2_1,cell_1175,1
RA16_29-2_1,cell_1184,1
RA16_29-2_1,cell_1190,1
RA16_29-2_1,cell_1200,1
RA16_29-2_1,cell_1209,1
RA16_29-2_1,cell_1217,1
RA16_29-2_1,cell_1238,1
RA16_29-2_1,cell_1250,1
RA16_29-2_1,cell_1265,1
RA16_29-2_1,cell_1269,1
RA16_29-2_1,cell_1270,1
RA16_29-2_1,cell_1272,1
RA16_29-2_1,cell_1275,1
RA16_29-2_1,cell_1282,1
RA16_29-2_1,cell_1285,1
RA16_29-2_1,cell_1290,1
RA16_29-2_1,cell_1294,1
RA16_29-2_1,cell_1300,1
RA16_29-2_1,cell_1304,1
RA16_29-2_1,cell_1310,1
RA16_29-2_1,cell_1348,1
RA16_29-2_1,cell_1368,1
RA16_29-2_1,cell_1374,1
RA16_29-2_1,cell_1375,1
RA16_29-2_1,cell_1376,1
RA16_29-2_1,cell_139,1
RA16_29-2_1,cell_1394,1
RA16_29-2_1,cell_1401,1
RA16_29-2_1,cell_1407,1
RA16_29-2_1,cell_1410,1
RA16_29-2_1,cell_1413,1
RA16_29-2_1,cell_1414,1
RA16_29-2_1,cell_1415,1
RA16_29-2_1,cell_1416,1
RA16_29-2_1,cell_1420,1
RA16_29-2_1,cell_1423,1
RA16_29-2_1,cell_1445,1
RA16_29-2_1,cell_1448,1
RA16_29-2_1,cell_1461,1
RA16_29-2_1,cell_1463,1
RA16_29-2_1,cell_1465,1
RA16_29-2_1,cell_1470,1
RA16_29-2_1,cell_1471,1
RA16_29-2_1,cell_1476,1
RA16_29-2_1,cell_1477,1
RA16_29-2_1,cell_148,1
RA16_29-2_1,cell_1487,1
RA16_29-2_1,cell_1495,1
RA16_29-2_1,cell_1497,1
RA16_29-2_1,cell_1499,1
RA16_29-2_1,cell_150,1
RA16_29-2_1,cell_1512,1
RA16_29-2_1,cell_1528,1
RA16_29-2_1,cell_1530,1
RA16_29-2_1,cell_1531,1
RA16_29-2_1,cell_1546,1
RA16_29-2_1,cell_1551,1
RA16_29-2_1,cell_1562,1
RA16_29-2_1,cell_1567,1
RA16_29-2_1,cell_1569,1
RA16_29-2_1,cell_1579,1
RA16_29-2_1,cell_1590,1
RA16_29-2_1,cell_1596,1
RA16_29-2_1,cell_1608,1
RA16_29-2_1,cell_1613,1
RA16_29-2_1,cell_1625,1
RA16_29-2_1,cell_1628,1
RA16_29-2_1,cell_1634,1
RA16_29-2_1,cell_1636,1
RA16_29-2_1,cell_164,1
RA16_29-2_1,cell_1640,1
RA16_29-2_1,cell_1644,1
RA16_29-2_1,cell_1647,1
RA16_29-2_1,cell_1660,1
RA16_29-2_1,cell_1665,1
RA16_29-2_1,cell_1678,1
RA16_29-2_1,cell_168,1
RA16_29-2_1,cell_1683,1
RA16_29-2_1,cell_1686,1
RA16_29-2_1,cell_170,1
RA16_29-2_1,cell_1705,1
RA16_29-2_1,cell_1717,1
RA16_29-2_1,cell_1719,1
RA16_29-2_1,cell_1725,1
RA16_29-2_1,cell_1729,1
RA16_29-2_1,cell_1733,1
RA16_29-2_1,cell_1734,1
RA16_29-2_1,cell_1737,1
RA16_29-2_1,cell_1743,1
RA16_29-2_1,cell_1744,1
RA16_29-2_1,cell_1745,1
RA16_29-2_1,cell_1761,1
RA16_29-2_1,cell_1770,1
RA16_29-2_1,cell_1772,1
RA16_29-2_1,cell_1780,1
RA16_29-2_1,cell_1782,1
RA16_29-2_1,cell_1791,1
RA16_29-2_1,cell_1797,1
RA16_29-2_1,cell_1801,1
RA16_29-2_1,cell_1806,1
RA16_29-2_1,cell_181,1
RA16_29-2_1,cell_1812,1
RA16_29-2_1,cell_1813,1
RA16_29-2_1,cell_1814,1
RA16_29-2_1,cell_1821,1
RA16_29-2_1,cell_1822,1
RA16_29-2_1,cell_1825,1
RA16_29-2_1,cell_1827,1
RA16_29-2_1,cell_1829,1
RA16_29-2_1,cell_1832,1
RA16_29-2_1,cell_1834,1
RA16_29-2_1,cell_1838,1
RA16_29-2_1,cell_184,1
RA16_29-2_1,cell_1841,1
RA16_29-2_1,cell_1844,1
RA16_29-2_1,cell_1847,1
RA16_29-2_1,cell_186,1
RA16_29-2_1,cell_1866,1
RA16_29-2_1,cell_1869,1
RA16_29-2_1,cell_1871,1
RA16_29-2_1,cell_1887,1
RA16_29-2_1,cell_1888,1
RA16_29-2_1,cell_1893,1
RA16_29-2_1,cell_19,1
RA16_29-2_1,cell_1914,1
RA16_29-2_1,cell_1917,1
RA16_29-2_1,cell_192,1
RA16_29-2_1,cell_1924,1
RA16_29-2_1,cell_1930,1
RA16_29-2_1,cell_1936,1
RA16_29-2_1,cell_1943,1
RA16_29-2_1,cell_1954,1
RA16_29-2_1,cell_1962,1
RA16_29-2_1,cell_1963,1
RA16_29-2_1,cell_1968,1
RA16_29-2_1,cell_1969,1
RA16_29-2_1,cell_197,1
