sample,cell_barcode,clone_id
RA15_16-21_9,cell_994,2
RA15_16-32_4,cell_100,2
RA15_16-32_4,cell_102,2
RA15_16-32_4,cell_106,2
RA15_16-32_4,cell_110,2
RA15_16-32_4,cell_114,2
RA15_16-32_4,cell_116,2
RA15_16-32_4,cell_117,2
RA15_16-32_4,cell_122,2
RA15_16-32_4,cell_126,2
RA15_16-32_4,cell_128,2
RA15_16-32_4,cell_131,2
RA15_16-32_4,cell_132,2
RA15_16-32_4,cell_139,2
RA15_16-32_4,cell_142,2
RA15_16-32_4,cell_143,2
RA15_16-32_4,cell_145,2
RA15_16-32_4,cell_148,2
RA15_16-32_4,cell_149,2
RA15_16-32_4,cell_15,2
RA15_16-32_4,cell_156,2
RA15_16-32_4,cell_157,2
RA15_16-32_4,cell_161,2
RA15_16-32_4,cell_162,2
RA15_16-32_4,cell_169,2
RA15_16-32_4,cell_17,2
RA15_16-32_4,cell_170,2
RA15_16-32_4,cell_183,2
RA15_16-32_4,cell_189,2
RA15_16-32_4,cell_190,2
RA15_16-32_4,cell_193,2
RA15_16-32_4,cell_200,2
RA15_16-32_4,cell_210,2
RA15_16-32_4,cell_212,2
RA15_16-32_4,cell_220,2
RA15_16-32_4,cell_232,2
RA15_16-32_4,cell_233,2
RA15_16-32_4,cell_238,2
RA15_16-32_4,cell_243,2
RA15_16-32_4,cell_250,2
RA15_16-32_4,cell_251,2
RA15_16-32_4,cell_26,2
RA15_16-32_4,cell_263,2
RA15_16-32_4,cell_264,2
RA15_16-32_4,cell_268,2
RA15_16-32_4,cell_27,2
RA15_16-32_4,cell_270,2
RA15_16-32_4,cell_273,2
RA15_16-32_4,cell_279,2
RA15_16-32_4,cell_280,2
RA15_16-32_4,cell_282,2
RA15_16-32_4,cell_288,2
RA15_16-32_4,cell_297,2
RA15_16-32_4,cell_3,2
RA15_16-32_4,cell_302,2
RA15_16-32_4,cell_309,2
RA15_16-32_4,cell_312,2
RA15_16-32_4,cell_322,2
RA15_16-32_4,cell_326,2
RA15_16-32_4,cell_329,2
RA15_16-32_4,cell_33,2
RA15_16-32_4,cell_338,2
RA15_16-32_4,cell_341,2
RA15_16-32_4,cell_342,2
RA15_16-32_4,cell_355,2
RA15_16-32_4,cell_360,2
RA15_16-32_4,cell_39,2
RA15_16-32_4,cell_395,2
RA15_16-32_4,cell_398,2
