sample,cell_barcode,clone_id
TP49-IR-1T,cell_1302,2
TP49-IR-1T,cell_1303,1
TP49-IR-1T,cell_1304,4
TP49-IR-1T,cell_1305,1
TP49-IR-1T,cell_1306,2
TP49-IR-1T,cell_1307,1
TP49-IR-1T,cell_1308,4
TP49-IR-1T,cell_1309,6
TP49-IR-1T,cell_131,6
TP49-IR-1T,cell_1310,2
TP49-IR-1T,cell_1311,1
TP49-IR-1T,cell_1312,7
TP49-IR-1T,cell_1313,1
TP49-IR-1T,cell_1314,1
TP49-IR-1T,cell_1315,2
TP49-IR-1T,cell_1316,2
TP49-IR-1T,cell_1317,4
TP49-IR-1T,cell_1318,5
TP49-IR-1T,cell_1319,4
TP49-IR-1T,cell_132,7
TP49-IR-1T,cell_1320,1
TP49-IR-1T,cell_1321,2
TP49-IR-1T,cell_1322,4
TP49-IR-1T,cell_1323,2
TP49-IR-1T,cell_1324,7
TP49-IR-1T,cell_1325,1
TP49-IR-1T,cell_1326,1
TP49-IR-1T,cell_1327,0
TP49-IR-1T,cell_1328,4
TP49-IR-1T,cell_1329,5
TP49-IR-1T,cell_133,2
TP49-IR-1T,cell_1330,1
TP49-IR-1T,cell_1331,2
TP49-IR-1T,cell_1332,1
TP49-IR-1T,cell_1333,4
TP49-IR-1T,cell_1334,1
TP49-IR-1T,cell_1335,6
TP49-IR-1T,cell_1336,1
TP49-IR-1T,cell_1337,1
TP49-IR-1T,cell_1338,1
TP49-IR-1T,cell_1339,4
TP49-IR-1T,cell_134,6
TP49-IR-1T,cell_1340,1
TP49-IR-1T,cell_1341,7
TP49-IR-1T,cell_1342,4
TP49-IR-1T,cell_1343,5
TP49-IR-1T,cell_1344,2
TP49-IR-1T,cell_1345,4
TP49-IR-1T,cell_1346,6
TP49-IR-1T,cell_1347,2
TP49-IR-1T,cell_1348,1
TP49-IR-1T,cell_1349,2
TP49-IR-1T,cell_135,1
TP49-IR-1T,cell_1350,1
TP49-IR-1T,cell_1351,2
TP49-IR-1T,cell_1352,6
TP49-IR-1T,cell_1353,2
TP49-IR-1T,cell_1354,1
TP49-IR-1T,cell_1355,1
TP49-IR-1T,cell_1356,2
TP49-IR-1T,cell_1357,7
TP49-IR-1T,cell_1358,1
TP49-IR-1T,cell_1359,5
