sample,cell_barcode,clone_id
M13-1,cell_1582,0
M13-1,cell_1583,3
M13-1,cell_1584,0
M13-1,cell_1585,0
M13-1,cell_1586,0
M13-1,cell_1587,3
M13-1,cell_1588,4
M13-1,cell_1589,0
M13-1,cell_159,0
M13-1,cell_1590,4
M13-1,cell_1591,0
M13-1,cell_1592,3
M13-1,cell_1593,0
M13-1,cell_1594,0
M13-1,cell_1595,0
M13-1,cell_1596,3
M13-1,cell_1597,0
M13-1,cell_1598,0
M13-1,cell_1599,0
M13-1,cell_16,0
M13-1,cell_160,1
M13-1,cell_1600,1
M13-1,cell_1601,3
M13-1,cell_1602,4
M13-1,cell_1603,0
M13-1,cell_1604,3
M13-1,cell_1605,0
M13-1,cell_1606,0
M13-1,cell_1607,0
M13-1,cell_1608,0
M13-1,cell_1609,0
M13-1,cell_161,0
M13-1,cell_1610,0
M13-1,cell_1611,0
M13-1,cell_1612,3
M13-1,cell_1613,3
M13-1,cell_1614,4
M13-1,cell_1615,0
M13-1,cell_1616,0
M13-1,cell_1617,0
M13-1,cell_1618,4
M13-1,cell_1619,1
M13-1,cell_162,3
M13-1,cell_1620,0
M13-1,cell_1621,4
M13-1,cell_1622,0
M13-1,cell_1623,3
M13-1,cell_1624,4
M13-1,cell_1625,0
M13-1,cell_1626,3
M13-1,cell_1627,1
M13-1,cell_1628,0
M13-1,cell_1629,0
M13-1,cell_163,3
M13-1,cell_1630,4
M13-1,cell_1631,3
M13-1,cell_1632,4
M13-1,cell_1633,4
M13-1,cell_1634,3
M13-1,cell_1635,0
M13-1,cell_1636,1
M13-1,cell_1637,1
M13-1,cell_1638,3
M13-1,cell_1639,4
M13-1,cell_164,0
M13-1,cell_1640,4
M13-1,cell_1641,0
M13-1,cell_1642,3
M13-1,cell_1643,2
M13-1,cell_1644,4
M13-1,cell_1645,4
M13-1,cell_1646,1
M13-1,cell_1647,3
M13-1,cell_1648,3
M13-1,cell_1649,3
M13-1,cell_165,0
M13-1,cell_1650,0
M13-1,cell_1651,1
M13-1,cell_1652,3
M13-1,cell_1653,4
M13-1,cell_1654,4
M13-1,cell_1655,1
M13-1,cell_1656,0
M13-1,cell_1657,3
M13-1,cell_1658,0
M13-1,cell_1659,1
M13-1,cell_166,3
M13-1,cell_1660,3
M13-1,cell_1661,3
M13-1,cell_1662,0
M13-1,cell_1663,0
M13-1,cell_1664,0
M13-1,cell_1665,3
M13-1,cell_1666,4
M13-1,cell_1667,0
M13-1,cell_1668,5
M13-1,cell_1669,0
M13-1,cell_167,4
M13-1,cell_1670,4
M13-1,cell_1671,0
M13-1,cell_1672,0
M13-1,cell_1673,1
M13-1,cell_1674,3
M13-1,cell_1675,0
M13-1,cell_1676,4
M13-1,cell_1677,0
M13-1,cell_1678,3
M13-1,cell_1679,4
M13-1,cell_168,1
