sample_name,cell_barcode,final_clone_id
M04-3,cell_925,2
M04-3,cell_928,2
M04-3,cell_929,2
M04-3,cell_93,2
M04-3,cell_930,2
M04-3,cell_932,2
M04-3,cell_935,2
M04-3,cell_936,2
M04-3,cell_937,2
M04-3,cell_938,2
M04-3,cell_94,2
M04-3,cell_940,2
M04-3,cell_943,2
M04-3,cell_944,2
M04-3,cell_948,2
M04-3,cell_952,2
M04-3,cell_956,2
M04-3,cell_957,2
M04-3,cell_959,2
M04-3,cell_96,2
M04-3,cell_961,2
M04-3,cell_962,2
M04-3,cell_965,2
M04-3,cell_966,2
M04-3,cell_968,2
M04-3,cell_970,2
M04-3,cell_971,2
M04-3,cell_972,2
M04-3,cell_973,2
M04-3,cell_974,2
M04-3,cell_978,2
M04-3,cell_980,2
M04-3,cell_981,2
M04-3,cell_982,2
M04-3,cell_983,2
M04-3,cell_984,2
M04-3,cell_985,2
M04-3,cell_986,2
M04-3,cell_988,2
M04-3,cell_99,2
M04-3,cell_990,2
M04-3,cell_991,2
M04-3,cell_993,2
M04-3,cell_994,2
M04-3,cell_997,2
M04-3,cell_999,2
