sample,cell_barcode,clone_id
M12-3,cell_1711,1
M12-3,cell_1011,1
M12-3,cell_1299,1
M12-3,cell_830,1
M12-3,cell_769,1
M12-3,cell_420,1
M12-3,cell_1472,1
M12-3,cell_1151,1
M12-3,cell_1363,1
M12-3,cell_1635,1
M12-3,cell_1416,1
M12-3,cell_455,1
M12-3,cell_1849,1
M12-3,cell_1250,1
M12-3,cell_297,1
M12-3,cell_6,1
M12-3,cell_1537,1
M12-3,cell_2240,1
M12-3,cell_560,1
M12-3,cell_2015,1
M12-3,cell_982,1
M12-3,cell_731,1
M12-3,cell_912,1
M12-3,cell_1564,1
M12-3,cell_1625,1
M12-3,cell_339,1
M12-3,cell_1670,1
M12-3,cell_711,1
M12-3,cell_11,1
M12-3,cell_820,1
M12-3,cell_714,1
M12-3,cell_1051,1
M12-3,cell_2128,1
M12-3,cell_1090,1
M12-3,cell_1287,1
M12-3,cell_1517,1
M12-3,cell_2248,1
M12-3,cell_239,1
M12-3,cell_1733,1
M12-3,cell_516,1
M12-3,cell_562,1
M12-3,cell_837,1
M12-3,cell_67,1
M12-3,cell_1526,1
M12-3,cell_2069,1
M12-3,cell_10,1
M12-3,cell_774,1
M12-3,cell_410,1
M12-3,cell_1469,1
M12-3,cell_1429,1
M12-3,cell_1422,1
M12-3,cell_799,1
M12-3,cell_821,1
M12-3,cell_656,1
