sample_name,cell_barcode,final_clone_id
RA19_21-31_1,cell_1005,1
RA19_21-31_1,cell_1010,1
RA19_21-31_1,cell_1011,1
RA19_21-31_1,cell_1017,1
RA19_21-31_1,cell_1024,1
RA19_21-31_1,cell_1031,1
RA19_21-31_1,cell_1035,1
RA19_21-31_1,cell_1036,1
RA19_21-31_1,cell_1037,1
RA19_21-31_1,cell_104,1
RA19_21-31_1,cell_1042,1
RA19_21-31_1,cell_1046,1
RA19_21-31_1,cell_105,1
RA19_21-31_1,cell_1051,1
RA19_21-31_1,cell_1054,1
RA19_21-31_1,cell_1057,1
RA19_21-31_1,cell_1063,1
RA19_21-31_1,cell_1069,1
RA19_21-31_1,cell_1077,1
RA19_21-31_1,cell_1079,1
RA19_21-31_1,cell_1083,1
RA19_21-31_1,cell_1087,1
RA19_21-31_1,cell_1095,1
RA19_21-31_1,cell_11,1
RA19_21-31_1,cell_1104,1
RA19_21-31_1,cell_1112,1
RA19_21-31_1,cell_1116,1
RA19_21-31_1,cell_1117,1
RA19_21-31_1,cell_1123,1
RA19_21-31_1,cell_1127,1
RA19_21-31_1,cell_1129,1
RA19_21-31_1,cell_1140,1
RA19_21-31_1,cell_1145,1
RA19_21-31_1,cell_1146,1
RA19_21-31_1,cell_1153,1
RA19_21-31_1,cell_1157,1
RA19_21-31_1,cell_1158,1
RA19_21-31_1,cell_1161,1
RA19_21-31_1,cell_1164,1
RA19_21-31_1,cell_1169,1
RA19_21-31_1,cell_1172,1
RA19_21-31_1,cell_1182,1
RA19_21-31_1,cell_1187,1
RA19_21-31_1,cell_1189,1
RA19_21-31_1,cell_1190,1
RA19_21-31_1,cell_1191,1
RA19_21-31_1,cell_1198,1
RA19_21-31_1,cell_1199,1
RA19_21-31_1,cell_1203,1
RA19_21-31_1,cell_1205,1
RA19_21-31_1,cell_1229,1
RA19_21-31_1,cell_1233,1
RA19_21-31_1,cell_1234,1
RA19_21-31_1,cell_1236,1
RA19_21-31_1,cell_1238,1
RA19_21-31_1,cell_1253,1
RA19_21-31_1,cell_1254,1
RA19_21-31_1,cell_126,1
RA19_21-31_1,cell_1263,1
RA19_21-31_1,cell_1264,1
RA19_21-31_1,cell_1266,1
RA19_21-31_1,cell_1270,1
RA19_21-31_1,cell_1278,1
RA19_21-31_1,cell_1280,1
RA19_21-31_1,cell_1281,1
RA19_21-31_1,cell_129,1
RA19_21-31_1,cell_1302,1
RA19_21-31_1,cell_131,1
RA19_21-31_1,cell_1315,1
RA19_21-31_1,cell_1322,1
RA19_21-31_1,cell_1326,1
RA19_21-31_1,cell_1332,1
RA19_21-31_1,cell_1343,1
RA19_21-31_1,cell_1350,1
RA19_21-31_1,cell_1357,1
RA19_21-31_1,cell_1368,1
RA19_21-31_1,cell_1372,1
RA19_21-31_1,cell_1373,1
RA19_21-31_1,cell_1375,1
RA19_21-31_1,cell_1377,1
RA19_21-31_1,cell_1379,1
RA19_21-31_1,cell_1403,1
RA19_21-31_1,cell_1408,1
RA19_21-31_1,cell_1409,1
RA19_21-31_1,cell_1418,1
RA19_21-31_1,cell_1420,1
RA19_21-31_1,cell_1426,1
RA19_21-31_1,cell_1429,1
RA19_21-31_1,cell_1432,1
RA19_21-31_1,cell_1434,1
RA19_21-31_1,cell_1437,1
RA19_21-31_1,cell_1443,1
RA19_21-31_1,cell_1444,1
RA19_21-31_1,cell_1446,1
RA19_21-31_1,cell_1457,1
RA19_21-31_1,cell_1464,1
RA19_21-31_1,cell_1465,1
RA19_21-31_1,cell_1467,1
RA19_21-31_1,cell_1474,1
RA19_21-31_1,cell_1496,1
RA19_21-31_1,cell_1524,1
RA19_21-31_1,cell_1528,1
RA19_21-31_1,cell_1530,1
RA19_21-31_1,cell_1532,1
RA19_21-31_1,cell_1535,1
RA19_21-31_1,cell_1539,1
RA19_21-31_1,cell_1541,1
RA19_21-31_1,cell_1544,1
RA19_21-31_1,cell_1553,1
RA19_21-31_1,cell_1559,1
RA19_21-31_1,cell_1562,1
RA19_21-31_1,cell_1565,1
RA19_21-31_1,cell_1575,1
RA19_21-31_1,cell_1576,1
RA19_21-31_1,cell_158,1
RA19_21-31_1,cell_1586,1
RA19_21-31_1,cell_1590,1
RA19_21-31_1,cell_1591,1
RA19_21-31_1,cell_1594,1
RA19_21-31_1,cell_1597,1
RA19_21-31_1,cell_1600,1
RA19_21-31_1,cell_1603,1
RA19_21-31_1,cell_1605,1
RA19_21-31_1,cell_1609,1
RA19_21-31_1,cell_1617,1
RA19_21-31_1,cell_1621,1
RA19_21-31_1,cell_1622,1
RA19_21-31_1,cell_1624,1
RA19_21-31_1,cell_1627,1
RA19_21-31_1,cell_1629,1
RA19_21-31_1,cell_1632,1
RA19_21-31_1,cell_1641,1
RA19_21-31_1,cell_1643,1
RA19_21-31_1,cell_1644,1
RA19_21-31_1,cell_1651,1
RA19_21-31_1,cell_1653,1
RA19_21-31_1,cell_1660,1
RA19_21-31_1,cell_1661,1
RA19_21-31_1,cell_1662,1
RA19_21-31_1,cell_1678,1
RA19_21-31_1,cell_170,1
RA19_21-31_1,cell_1701,1
RA19_21-31_1,cell_1702,1
RA19_21-31_1,cell_1709,1
RA19_21-31_1,cell_1714,1
RA19_21-31_1,cell_1716,1
RA19_21-31_1,cell_1720,1
RA19_21-31_1,cell_174,1
RA19_21-31_1,cell_1740,1
RA19_21-31_1,cell_1749,1
RA19_21-31_1,cell_1755,1
RA19_21-31_1,cell_1762,1
RA19_21-31_1,cell_1768,1
RA19_21-31_1,cell_178,1
RA19_21-31_1,cell_1781,1
RA19_21-31_1,cell_1785,1
RA19_21-31_1,cell_1786,1
RA19_21-31_1,cell_180,1
RA19_21-31_1,cell_1801,1
RA19_21-31_1,cell_1815,1
RA19_21-31_1,cell_1817,1
RA19_21-31_1,cell_1837,1
RA19_21-31_1,cell_1838,1
RA19_21-31_1,cell_1840,1
RA19_21-31_1,cell_1854,1
RA19_21-31_1,cell_1855,1
RA19_21-31_1,cell_1856,1
RA19_21-31_1,cell_1857,1
RA19_21-31_1,cell_1861,1
RA19_21-31_1,cell_1870,1
RA19_21-31_1,cell_1873,1
RA19_21-31_1,cell_1882,1
RA19_21-31_1,cell_1885,1
RA19_21-31_1,cell_1899,1
RA19_21-31_1,cell_1902,1
RA19_21-31_1,cell_1903,1
RA19_21-31_1,cell_1916,1
RA19_21-31_1,cell_1917,1
RA19_21-31_1,cell_1926,1
RA19_21-31_1,cell_1928,1
RA19_21-31_1,cell_1934,1
RA19_21-31_1,cell_1938,1
RA19_21-31_1,cell_1957,1
RA19_21-31_1,cell_1959,1
RA19_21-31_1,cell_1960,1
RA19_21-31_1,cell_1961,1
RA19_21-31_1,cell_1964,1
RA19_21-31_1,cell_1973,1
RA19_21-31_1,cell_1981,1
RA19_21-31_1,cell_1983,1
RA19_21-31_1,cell_1984,1
RA19_21-31_1,cell_1989,1
RA19_21-31_1,cell_199,1
RA19_21-31_1,cell_1992,1
RA19_21-31_1,cell_1994,1
RA19_21-31_1,cell_1998,1
RA19_21-31_1,cell_2008,1
RA19_21-31_1,cell_2009,1
RA19_21-31_1,cell_2011,1
RA19_21-31_1,cell_2025,1
RA19_21-31_1,cell_2039,1
RA19_21-31_1,cell_2049,1
RA19_21-31_1,cell_2059,1
RA19_21-31_1,cell_2062,1
RA19_21-31_1,cell_2066,1
RA19_21-31_1,cell_2068,1
RA19_21-31_1,cell_2075,1
RA19_21-31_1,cell_2076,1
RA19_21-31_1,cell_208,1
RA19_21-31_1,cell_2086,1
RA19_21-31_1,cell_209,1
RA19_21-31_1,cell_2094,1
RA19_21-31_1,cell_2097,1
RA19_21-31_1,cell_2098,1
RA19_21-31_1,cell_2103,1
RA19_21-31_1,cell_2107,1
RA19_21-31_1,cell_2108,1
RA19_21-31_1,cell_2110,1
RA19_21-31_1,cell_2113,1
RA19_21-31_1,cell_2114,1
RA19_21-31_1,cell_2115,1
RA19_21-31_1,cell_2120,1
RA19_21-31_1,cell_2121,1
